Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Sales Agent ID,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Cost%
5680,CA-143924-5680,7/28/2019,8/3/2019,Standard Class,SC-20680,Steve Carroll,21,United States,Holland,Michigan,49423,Central,OFF-PA-10002120,Office Supplies,Paper,Xerox 1889,109.92,2,0.1
5681,CA-141551-5681,9/24/2019,9/30/2019,Standard Class,BP-11230,Benjamin Patterson,35,United States,Broken Arrow,Oklahoma,74012,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,6.38,1,0.1
5682,CA-141551-5682,9/24/2019,9/30/2019,Standard Class,BP-11230,Benjamin Patterson,35,United States,Broken Arrow,Oklahoma,74012,Central,OFF-PA-10001569,Office Supplies,Paper,Xerox 232,6.48,1,0.1
5683,CA-164315-5683,4/2/2017,4/8/2017,Standard Class,RD-19585,Rob Dowd,10,United States,Athens,Georgia,30605,South,OFF-PA-10004248,Office Supplies,Paper,Xerox 1990,15.84,3,0.1
5684,CA-164315-5684,4/2/2017,4/8/2017,Standard Class,RD-19585,Rob Dowd,10,United States,Athens,Georgia,30605,South,TEC-PH-10001128,Technology,Phones,Motorola Droid Maxx,1049.93,7,0.1
5685,CA-164315-5685,4/2/2017,4/8/2017,Standard Class,RD-19585,Rob Dowd,10,United States,Athens,Georgia,30605,South,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,154.9,5,0.1
5686,CA-131072-5686,11/5/2018,11/5/2018,Same Day,KL-16645,Ken Lonsdale,46,United States,Seattle,Washington,98105,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",98.352,3,0.2
5687,CA-131541-5687,7/28/2017,7/28/2017,Same Day,CK-12205,Chloris Kastensmidt,9,United States,Apopka,Florida,32712,South,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",14.32,5,0.2
5688,CA-131541-5688,7/28/2017,7/28/2017,Same Day,CK-12205,Chloris Kastensmidt,9,United States,Apopka,Florida,32712,South,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",129.888,6,0.2
5689,CA-131541-5689,7/28/2017,7/28/2017,Same Day,CK-12205,Chloris Kastensmidt,9,United States,Apopka,Florida,32712,South,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",48.944,7,0.2
5690,CA-119550-5690,12/26/2018,12/31/2018,Standard Class,RB-19705,Roger Barcio,42,United States,Houston,Texas,77070,Central,FUR-CH-10002044,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",275.058,3,0.3
5691,US-138093-5691,12/10/2018,12/16/2018,Standard Class,KM-16225,Kalyca Meade,19,United States,Baltimore,Maryland,21215,East,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,27.36,9,0.1
5692,US-138093-5692,12/10/2018,12/16/2018,Standard Class,KM-16225,Kalyca Meade,19,United States,Baltimore,Maryland,21215,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5,0.1
5693,US-138093-5693,12/10/2018,12/16/2018,Standard Class,KM-16225,Kalyca Meade,19,United States,Baltimore,Maryland,21215,East,TEC-PH-10004667,Technology,Phones,Cisco 8x8 Inc. 6753i IP Business Phone System,134.99,1,0.1
5694,US-138093-5694,12/10/2018,12/16/2018,Standard Class,KM-16225,Kalyca Meade,19,United States,Baltimore,Maryland,21215,East,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,26.4,5,0.1
5695,US-138093-5695,12/10/2018,12/16/2018,Standard Class,KM-16225,Kalyca Meade,19,United States,Baltimore,Maryland,21215,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,542.94,3,0.1
5696,CA-126165-5696,5/5/2019,5/7/2019,Second Class,AH-10465,Amy Hunt,4,United States,San Francisco,California,94109,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71.088,2,0.2
5699,CA-143441-5699,11/5/2019,11/5/2019,Same Day,EB-14170,Evan Bailliet,42,United States,Laredo,Texas,78041,Central,OFF-LA-10002312,Office Supplies,Labels,Avery 490,11.84,1,0.2
5701,CA-125661-5701,11/24/2019,11/26/2019,First Class,CA-12055,Cathy Armstrong,34,United States,Cleveland,Ohio,44105,East,OFF-EN-10001532,Office Supplies,Envelopes,Brown Kraft Recycled Envelopes,40.752,3,0.2
5702,CA-125661-5702,11/24/2019,11/26/2019,First Class,CA-12055,Cathy Armstrong,34,United States,Cleveland,Ohio,44105,East,TEC-AC-10004855,Technology,Accessories,V7 USB Numeric Keypad,139.96,5,0.2
5703,US-123519-5703,12/14/2017,12/21/2017,Standard Class,SS-20875,Sung Shariari,34,United States,Marion,Ohio,43302,East,OFF-AR-10003829,Office Supplies,Art,Newell 35,2.624,1,0.2
5704,US-123519-5704,12/14/2017,12/21/2017,Standard Class,SS-20875,Sung Shariari,34,United States,Marion,Ohio,43302,East,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,136.53,1,0.4
5705,US-123519-5705,12/14/2017,12/21/2017,Standard Class,SS-20875,Sung Shariari,34,United States,Marion,Ohio,43302,East,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,263.96,1,0.2
5706,CA-155593-5706,11/3/2017,11/8/2017,Standard Class,RP-19390,Resi Pölking,6,United States,Fairfield,Connecticut,6824,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,11.64,3,0.1
5708,US-160857-5708,5/8/2018,5/15/2018,Standard Class,NW-18400,Natalie Webber,31,United States,New York City,New York,10024,East,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,79.44,3,0.1
5709,US-160857-5709,5/8/2018,5/15/2018,Standard Class,NW-18400,Natalie Webber,31,United States,New York City,New York,10024,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0.1
5710,US-160857-5710,5/8/2018,5/15/2018,Standard Class,NW-18400,Natalie Webber,31,United States,New York City,New York,10024,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",127.764,2,0.1
5711,US-160857-5711,5/8/2018,5/15/2018,Standard Class,NW-18400,Natalie Webber,31,United States,New York City,New York,10024,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,2799.944,7,0.2
5712,US-160857-5712,5/8/2018,5/15/2018,Standard Class,NW-18400,Natalie Webber,31,United States,New York City,New York,10024,East,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,19.44,3,0.1
5714,US-143707-5714,3/1/2017,3/5/2017,Standard Class,HR-14770,Hallie Redmond,31,United States,New York City,New York,10035,East,TEC-PH-10003655,Technology,Phones,Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,5.94,3,0.1
5716,CA-124107-5716,10/9/2018,10/12/2018,Second Class,BM-11650,Brian Moss,21,United States,Ann Arbor,Michigan,48104,Central,TEC-AC-10002049,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,619.95,5,0.1
5717,CA-124107-5717,10/9/2018,10/12/2018,Second Class,BM-11650,Brian Moss,21,United States,Ann Arbor,Michigan,48104,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,29.16,3,0.1
5718,CA-124107-5718,10/9/2018,10/12/2018,Second Class,BM-11650,Brian Moss,21,United States,Ann Arbor,Michigan,48104,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,57.96,7,0.1
5719,CA-124107-5719,10/9/2018,10/12/2018,Second Class,BM-11650,Brian Moss,21,United States,Ann Arbor,Michigan,48104,Central,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,29.403,3,0.1
5720,CA-126550-5720,3/29/2020,4/2/2020,Second Class,RD-19720,Roger Demir,13,United States,Lafayette,Indiana,47905,Central,OFF-ST-10001031,Office Supplies,Storage,Adjustable Personal File Tote,81.4,5,0.1
5721,CA-138674-5721,11/14/2018,11/17/2018,First Class,KB-16585,Ken Black,36,United States,Springfield,Oregon,97477,West,OFF-FA-10000304,Office Supplies,Fasteners,Advantus Push Pins,8.72,5,0.2
5722,CA-138674-5722,11/14/2018,11/17/2018,First Class,KB-16585,Ken Black,36,United States,Springfield,Oregon,97477,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,91.176,3,0.2
5723,CA-138674-5723,11/14/2018,11/17/2018,First Class,KB-16585,Ken Black,36,United States,Springfield,Oregon,97477,West,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,159.968,4,0.2
5724,CA-165820-5724,9/26/2019,9/30/2019,Standard Class,DW-13585,Dorothy Wardle,4,United States,San Francisco,California,94109,West,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,12.96,2,0.1
5725,CA-103191-5725,9/22/2017,9/27/2017,Standard Class,VG-21805,Vivek Grady,12,United States,Chicago,Illinois,60653,Central,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",331.536,3,0.2
5726,CA-103933-5726,9/25/2018,9/27/2018,First Class,DR-12880,Dan Reichenbach,31,United States,New York City,New York,10011,East,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,899.91,9,0.1
5727,CA-110548-5727,5/4/2018,5/8/2018,Standard Class,AH-10690,Anna Häberlin,42,United States,Houston,Texas,77095,Central,TEC-PH-10002922,Technology,Phones,ShoreTel ShorePhone IP 230 VoIP phone,946.344,7,0.2
5736,CA-111773-5736,6/29/2017,7/3/2017,Standard Class,JK-15625,Jim Karlsson,31,United States,New York City,New York,10024,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92,3,0.2
5737,CA-148614-5737,1/20/2017,1/25/2017,Standard Class,MV-17485,Mark Van Huff,4,United States,Los Angeles,California,90049,West,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.1
5738,CA-148614-5738,1/20/2017,1/25/2017,Standard Class,MV-17485,Mark Van Huff,4,United States,Los Angeles,California,90049,West,FUR-FU-10003194,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",19.3,2,0.1
5739,CA-156139-5739,12/31/2019,1/6/2020,Standard Class,BP-11155,Becky Pak,4,United States,San Francisco,California,94109,West,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",38.376,3,0.2
5740,US-147886-5740,3/28/2020,3/31/2020,First Class,DH-13075,Dave Hallsten,4,United States,Fairfield,California,94533,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,12.96,2,0.1
5741,US-147886-5741,3/28/2020,3/31/2020,First Class,DH-13075,Dave Hallsten,4,United States,Fairfield,California,94533,West,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,26.48,1,0.1
5742,US-147886-5742,3/28/2020,3/31/2020,First Class,DH-13075,Dave Hallsten,4,United States,Fairfield,California,94533,West,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,532.72,2,0.2
5743,US-147886-5743,3/28/2020,3/31/2020,First Class,DH-13075,Dave Hallsten,4,United States,Fairfield,California,94533,West,OFF-PA-10003651,Office Supplies,Paper,Xerox 1968,26.72,4,0.1
5744,US-147886-5744,3/28/2020,3/31/2020,First Class,DH-13075,Dave Hallsten,4,United States,Fairfield,California,94533,West,OFF-PA-10000743,Office Supplies,Paper,Xerox 1977,20.04,3,0.1
5745,US-147886-5745,3/28/2020,3/31/2020,First Class,DH-13075,Dave Hallsten,4,United States,Fairfield,California,94533,West,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,795.48,7,0.1
5746,US-147886-5746,3/28/2020,3/31/2020,First Class,DH-13075,Dave Hallsten,4,United States,Fairfield,California,94533,West,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,21.56,7,0.1
5747,CA-113733-5747,12/8/2019,12/12/2019,Standard Class,LH-16900,Lena Hernandez,32,United States,Greenville,North Carolina,27834,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,249.584,2,0.2
5748,CA-113733-5748,12/8/2019,12/12/2019,Standard Class,LH-16900,Lena Hernandez,32,United States,Greenville,North Carolina,27834,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,68.112,3,0.2
5749,CA-113733-5749,12/8/2019,12/12/2019,Standard Class,LH-16900,Lena Hernandez,32,United States,Greenville,North Carolina,27834,South,TEC-AC-10004877,Technology,Accessories,Imation 30456 USB Flash Drive 8GB,16.56,3,0.2
5751,CA-145800-5751,5/30/2017,6/5/2017,Standard Class,SS-20410,Shahid Shariari,12,United States,Buffalo Grove,Illinois,60089,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355.455,3,0.5
5752,CA-125850-5752,1/22/2019,1/28/2019,Standard Class,FP-14320,Frank Preis,4,United States,San Diego,California,92037,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0.1
5753,CA-125850-5753,1/22/2019,1/28/2019,Standard Class,FP-14320,Frank Preis,4,United States,San Diego,California,92037,West,OFF-LA-10004484,Office Supplies,Labels,Avery 476,20.65,5,0.1
5754,CA-118514-5754,2/3/2019,2/10/2019,Standard Class,LC-17050,Liz Carlisle,16,United States,Richmond,Kentucky,40475,South,FUR-CH-10000015,Furniture,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.1
5755,CA-150749-5755,3/29/2018,4/3/2018,Second Class,AS-10240,Alan Shonely,45,United States,Springfield,Virginia,22153,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.1
5756,CA-163748-5756,10/14/2017,10/18/2017,Standard Class,HG-15025,Hunter Glantz,42,United States,Fort Worth,Texas,76106,Central,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",3.16,4,0.8
5757,CA-163748-5757,10/14/2017,10/18/2017,Standard Class,HG-15025,Hunter Glantz,42,United States,Fort Worth,Texas,76106,Central,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,1999.96,5,0.2
5758,CA-119634-5758,8/11/2018,8/16/2018,Standard Class,BW-11065,Barry Weirich,32,United States,Raleigh,North Carolina,27604,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46.152,3,0.2
5759,CA-149300-5759,11/22/2018,11/23/2018,First Class,BH-11710,Brosina Hoffman,9,United States,Hialeah,Florida,33012,South,TEC-MA-10000423,Technology,Machines,Texas Instruments TI-34 Scientific Calculator,32.985,3,0.5
5760,US-111528-5760,12/30/2019,12/30/2019,Same Day,JP-16135,Julie Prescott,4,United States,Los Angeles,California,90032,West,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,0.1
5761,US-111528-5761,12/30/2019,12/30/2019,Same Day,JP-16135,Julie Prescott,4,United States,Los Angeles,California,90032,West,OFF-BI-10002194,Office Supplies,Binders,Cardinal Hold-It CD Pocket,6.384,1,0.2
5764,CA-162047-5764,11/3/2018,11/5/2018,First Class,FH-14365,Fred Hopkins,31,United States,Long Beach,New York,11561,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,1448.82,10,0.1
5765,CA-117772-5765,9/10/2018,9/12/2018,Second Class,MC-17575,Matt Collins,46,United States,Seattle,Washington,98103,West,OFF-ST-10003994,Office Supplies,Storage,"Belkin 19"" Center-Weighted Shelf, Gray",353.88,6,0.1
5766,US-126340-5766,11/8/2017,11/14/2017,Standard Class,EB-13870,Emily Burns,4,United States,Redding,California,96003,West,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,333.576,3,0.2
5767,CA-149685-5767,10/8/2019,10/15/2019,Standard Class,PM-19135,Peter McVee,42,United States,San Antonio,Texas,78207,Central,OFF-LA-10004545,Office Supplies,Labels,Avery 50,60.144,6,0.2
5769,CA-154900-5769,2/25/2018,3/1/2018,Standard Class,SS-20875,Sung Shariari,20,United States,Leominster,Massachusetts,1453,East,OFF-LA-10001641,Office Supplies,Labels,Avery 518,3.15,1,0.1
5770,CA-154900-5770,2/25/2018,3/1/2018,Standard Class,SS-20875,Sung Shariari,20,United States,Leominster,Massachusetts,1453,East,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",22.72,4,0.1
5771,CA-103835-5771,9/24/2018,9/28/2018,Standard Class,SC-20440,Shaun Chance,4,United States,Los Angeles,California,90032,West,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",14.91,3,0.1
5772,CA-103835-5772,9/24/2018,9/28/2018,Standard Class,SC-20440,Shaun Chance,4,United States,Los Angeles,California,90032,West,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158.12,4,0.1
5773,CA-158939-5773,11/26/2018,12/1/2018,Standard Class,EA-14035,Erin Ashbrook,24,United States,Springfield,Missouri,65807,Central,TEC-CO-10002313,Technology,Copiers,Canon PC1080F Personal Copier,599.99,1,0.1
5774,CA-117408-5774,8/31/2019,9/6/2019,Standard Class,TP-21130,Theone Pippenger,42,United States,Waco,Texas,76706,Central,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,23.968,2,0.2
5775,CA-142398-5775,4/12/2019,4/16/2019,Standard Class,BP-11290,Beth Paige,4,United States,Los Angeles,California,90036,West,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,638.288,7,0.2
5776,CA-142398-5776,4/12/2019,4/16/2019,Standard Class,BP-11290,Beth Paige,4,United States,Los Angeles,California,90036,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,13.208,1,0.2
5777,CA-105277-5777,12/4/2019,12/8/2019,Standard Class,LM-17065,Liz MacKendrick,31,United States,Auburn,New York,13021,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,15.528,3,0.2
5778,CA-112060-5778,12/4/2019,12/9/2019,Standard Class,KT-16465,Kean Takahito,4,United States,San Francisco,California,94109,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,104.85,1,0.1
5779,CA-105270-5779,11/11/2017,11/18/2017,Standard Class,AP-10915,Arthur Prichep,4,United States,Los Angeles,California,90008,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,30.48,3,0.1
5780,CA-105270-5780,11/11/2017,11/18/2017,Standard Class,AP-10915,Arthur Prichep,4,United States,Los Angeles,California,90008,West,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,112.648,1,0.2
5781,US-159513-5781,4/2/2018,4/9/2018,Standard Class,JD-15790,John Dryer,4,United States,Los Angeles,California,90049,West,TEC-MA-10003329,Technology,Machines,"Vtech AT&T CL2940 Corded Speakerphone, Black",71.976,3,0.2
5782,CA-155586-5782,12/12/2018,12/16/2018,Second Class,XP-21865,Xylona Preis,4,United States,Chico,California,95928,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,2.21,1,0.1
5783,CA-155586-5783,12/12/2018,12/16/2018,Second Class,XP-21865,Xylona Preis,4,United States,Chico,California,95928,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,15.52,4,0.1
5784,CA-155586-5784,12/12/2018,12/16/2018,Second Class,XP-21865,Xylona Preis,4,United States,Chico,California,95928,West,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",36.44,4,0.1
5789,CA-115070-5789,4/10/2020,4/14/2020,Second Class,MG-18205,Mitch Gastineau,9,United States,Jacksonville,Florida,32216,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,12.32,5,0.2
5790,CA-115070-5790,4/10/2020,4/14/2020,Second Class,MG-18205,Mitch Gastineau,9,United States,Jacksonville,Florida,32216,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",4.419,3,0.7
5796,CA-124856-5796,9/29/2017,10/3/2017,Second Class,LD-17005,Lisa DeCherney,31,United States,New York City,New York,10011,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1395.54,9,0.1
5797,CA-124856-5797,9/29/2017,10/3/2017,Second Class,LD-17005,Lisa DeCherney,31,United States,New York City,New York,10011,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,4,0.1
5798,CA-124856-5798,9/29/2017,10/3/2017,Second Class,LD-17005,Lisa DeCherney,31,United States,New York City,New York,10011,East,OFF-LA-10000121,Office Supplies,Labels,Avery 48,18.9,3,0.1
5799,CA-124856-5799,9/29/2017,10/3/2017,Second Class,LD-17005,Lisa DeCherney,31,United States,New York City,New York,10011,East,OFF-PA-10001289,Office Supplies,Paper,White Computer Printout Paper by Universal,77.52,2,0.1
5800,CA-166716-5800,8/20/2017,8/25/2017,Second Class,CR-12730,Craig Reiter,12,United States,Chicago,Illinois,60610,Central,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black",421.372,2,0.3
